Report Date,00:00,00:15,00:30,00:45,01:00,01:15,01:30,01:45,02:00,02:15,02:30,02:45,03:00,03:15,03:30,03:45,04:00,04:15,04:30,04:45,05:00,05:15,05:30,05:45,06:00,06:15,06:30,06:45,07:00,07:15,07:30,07:45,08:00,08:15,08:30,08:45,09:00,09:15,09:30,09:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,Total
Sat 10 Jul 2021,2,4,2,1,1,1,0,1,1,0,0,4,0,0,1,1,0,1,1,3,1,2,4,6,6,6,4,1,1,1,2,1,4,4,1,4,2,4,4,7,9,4,2,1,5,1,1,6,5,7,9,5,11,5,2,11,5,0,5,6,3,1,2,2,1,2,3,3,2,6,4,2,0,1,2,2,0,2,2,1,1,1,5,0,3,1,2,3,1,2,1,0,1,1,1,5,258
Sun 11 Jul 2021,1,1,2,2,0,0,1,0,1,0,0,1,0,0,1,0,2,2,0,0,0,1,0,0,1,1,1,5,4,3,2,1,4,2,0,1,2,1,3,3,2,3,4,3,0,2,1,2,2,7,4,4,0,5,2,2,2,4,1,1,3,5,0,2,3,1,0,3,2,4,2,3,4,2,0,0,3,1,2,2,4,2,1,1,1,2,1,2,0,0,1,4,0,2,1,3,167
Mon 12 Jul 2021,2,0,1,0,0,2,0,0,1,0,2,1,1,1,1,1,1,0,0,0,1,2,5,8,7,4,6,2,6,5,2,5,5,5,11,2,6,4,2,2,6,10,4,7,10,5,7,8,7,11,11,8,7,3,5,7,3,8,12,10,10,9,5,5,5,5,4,4,3,5,7,6,4,3,4,1,4,0,2,2,4,2,4,4,1,5,0,0,3,2,1,2,0,1,1,0,371
Tue 13 Jul 2021,0,1,0,3,1,2,0,0,0,3,1,1,0,3,0,3,2,0,2,2,1,1,1,10,16,7,5,4,3,4,7,3,7,4,3,7,4,10,6,5,5,7,9,6,9,5,9,12,6,10,8,6,6,7,5,6,9,7,8,13,9,6,6,8,7,9,6,8,3,5,2,2,1,10,0,3,2,7,2,0,1,3,4,6,2,1,0,1,0,3,2,1,0,5,2,1,413
Wed 14 Jul 2021,0,1,1,1,1,1,2,1,3,1,0,2,1,2,1,0,6,1,2,1,1,3,4,7,15,10,1,4,8,5,4,5,6,1,3,4,7,11,1,5,11,7,4,5,7,10,9,6,9,5,12,6,5,11,4,7,5,10,16,12,14,10,6,8,11,3,4,6,3,5,4,3,3,5,4,2,7,3,1,3,3,5,1,3,5,3,2,0,1,1,1,2,2,1,2,1,432
Thu 15 Jul 2021,4,2,1,4,0,4,1,0,1,3,1,1,1,5,1,3,0,3,0,0,2,1,5,4,14,10,3,6,5,7,7,2,3,8,3,5,5,4,4,4,6,8,11,7,6,7,10,12,10,10,12,10,5,5,8,5,6,7,10,13,7,8,17,7,8,2,2,2,4,5,6,4,3,1,6,5,2,0,4,2,7,1,2,1,3,5,0,5,0,3,2,1,5,1,1,4,441
Fri 16 Jul 2021,1,1,2,2,0,2,5,2,1,0,2,0,1,1,0,1,0,2,1,0,2,0,4,8,11,7,4,4,8,7,6,9,6,4,5,6,6,8,7,8,7,5,5,5,8,8,9,10,6,7,7,4,1,6,7,10,6,5,6,10,11,9,8,5,5,2,5,6,2,3,3,6,3,5,3,5,3,6,3,3,2,2,5,3,6,1,2,2,1,4,0,0,2,3,1,2,408
Sat 17 Jul 2021,2,0,1,0,2,0,2,5,0,1,1,1,1,1,1,1,0,3,2,1,0,1,5,5,8,5,4,0,5,5,2,3,5,7,6,3,4,0,1,1,3,3,7,2,7,4,5,4,8,2,4,7,6,4,6,6,1,4,3,6,3,2,4,0,0,4,1,5,2,2,4,4,1,2,2,3,2,4,1,1,1,1,1,1,0,4,4,0,0,1,4,1,1,4,0,1,258
Sun 18 Jul 2021,0,1,1,0,1,1,1,2,2,2,0,1,2,0,0,2,2,1,1,1,0,2,1,1,0,1,3,4,6,2,0,2,4,0,2,1,0,3,3,1,4,3,7,3,4,2,3,2,4,2,1,4,1,4,3,4,3,4,4,6,2,1,2,2,5,3,1,1,2,3,2,1,5,1,1,2,0,0,3,3,0,0,5,3,2,2,1,1,0,1,4,0,0,3,1,0,188
Mon 19 Jul 2021,1,0,1,1,2,1,1,2,0,0,0,0,1,0,0,1,1,0,1,1,0,3,2,8,10,7,2,3,6,9,2,4,5,2,3,4,7,4,11,4,3,10,9,7,4,11,8,3,9,9,8,10,13,6,6,7,5,6,8,7,13,7,11,3,5,11,9,2,11,1,2,6,4,1,2,6,4,5,1,4,5,1,4,5,4,0,0,2,0,1,2,2,0,1,0,1,395
Tue 20 Jul 2021,3,1,4,1,2,0,0,1,1,1,1,1,2,1,0,1,0,2,0,0,1,1,3,11,11,5,7,4,8,5,4,3,6,8,2,1,4,3,7,12,5,7,9,5,4,11,9,3,10,9,9,6,13,5,7,3,6,12,7,15,11,6,7,7,5,3,8,8,3,8,3,6,1,2,4,3,6,3,0,3,4,7,3,0,6,6,2,0,0,2,0,0,0,4,1,1,416
Wed 21 Jul 2021,2,0,4,0,0,0,2,1,0,3,1,1,1,0,0,0,1,1,1,0,2,2,2,7,13,6,3,3,7,3,6,5,3,3,5,4,7,5,9,9,11,12,4,9,5,4,11,6,8,9,9,4,12,8,2,10,3,8,9,8,17,10,8,14,9,5,10,7,3,3,7,7,4,0,2,1,1,4,2,3,3,3,0,2,2,6,2,2,2,4,1,1,0,1,1,0,421
Thu 22 Jul 2021,2,0,2,2,2,1,0,3,2,2,3,1,0,1,2,0,0,1,5,1,2,0,3,9,14,6,1,3,9,5,7,2,4,3,6,5,10,8,10,2,7,6,6,6,4,10,9,6,15,10,11,7,5,10,4,7,4,10,12,7,9,4,3,4,3,1,4,2,6,4,2,3,4,3,2,2,1,6,4,0,3,1,2,2,6,2,2,4,2,1,1,0,0,2,0,2,392
Fri 23 Jul 2021,0,1,3,2,4,3,3,2,1,0,0,3,0,0,0,0,0,0,2,0,0,0,2,9,7,8,8,5,7,3,3,3,4,5,6,2,4,2,2,8,8,7,8,5,3,10,11,10,5,8,10,5,5,4,4,7,7,9,9,3,7,6,7,5,3,6,6,6,5,4,1,6,4,2,5,6,2,4,2,2,3,4,2,6,6,1,2,2,0,0,1,0,0,1,2,0,369
Sat 24 Jul 2021,1,2,0,2,2,2,2,0,0,0,3,1,3,0,0,1,0,0,1,3,1,3,6,6,7,8,2,4,1,1,5,4,2,4,3,5,8,5,4,1,9,6,0,2,2,7,7,1,6,6,5,9,3,4,1,4,5,2,4,0,3,5,2,2,2,2,2,4,3,7,2,6,1,2,5,3,4,5,2,0,2,1,1,1,4,1,2,2,1,1,0,3,4,1,1,1,274
Sun 25 Jul 2021,0,5,3,0,0,4,2,0,3,0,0,1,3,1,0,0,1,4,0,0,0,1,0,1,0,2,3,2,4,4,1,2,3,2,1,0,1,0,2,0,1,3,1,2,4,3,4,2,2,4,0,2,4,2,0,1,2,6,3,1,4,3,1,1,1,2,6,2,3,4,2,1,0,3,1,2,2,1,2,2,0,0,2,3,1,0,0,4,2,3,2,1,2,0,0,1,167
Mon 26 Jul 2021,0,0,2,0,0,2,2,2,0,0,0,0,1,0,0,0,0,1,1,0,0,3,4,5,14,4,1,3,7,3,3,2,3,4,4,6,2,8,6,6,5,6,8,8,4,5,6,7,12,11,10,11,3,6,7,5,11,3,9,7,10,3,10,5,6,5,4,4,3,2,5,3,4,4,8,3,4,2,6,1,1,2,1,2,7,3,2,0,1,2,1,1,2,1,2,3,366
Tue 27 Jul 2021,5,0,0,1,1,0,1,2,1,3,0,1,1,0,2,1,0,1,1,0,1,0,6,3,14,4,6,3,5,5,8,4,8,3,4,4,6,4,10,5,9,14,5,7,7,6,13,8,8,10,7,11,4,10,5,6,8,6,12,12,6,11,5,5,4,5,2,2,7,7,3,5,5,5,4,5,1,6,3,2,6,2,5,3,6,3,1,2,1,1,3,2,2,0,2,0,424
Wed 28 Jul 2021,4,2,0,0,3,0,1,2,1,1,0,2,0,0,0,0,4,1,0,2,1,0,4,8,10,8,5,5,8,3,7,7,12,2,6,9,7,6,6,7,6,6,5,14,10,9,8,7,8,11,11,8,10,10,4,12,5,8,11,9,11,13,5,6,2,10,11,6,3,4,10,3,2,8,5,4,3,5,2,2,5,4,1,1,4,2,2,4,1,3,1,2,4,0,0,2,467
Thu 29 Jul 2021,2,0,1,3,0,2,1,0,0,1,3,0,1,2,0,1,0,0,1,2,0,1,3,8,11,4,6,8,9,3,3,3,4,4,8,9,9,3,2,7,4,3,5,5,8,7,5,8,10,7,2,4,8,10,3,7,8,3,5,8,11,9,9,9,7,4,7,5,3,6,5,2,5,2,6,2,4,1,2,4,0,5,7,3,2,0,2,8,1,4,0,1,0,2,1,1,385
Fri 30 Jul 2021,0,5,1,2,0,1,1,1,1,4,1,2,2,1,0,1,1,0,3,2,0,0,3,6,13,7,2,9,9,7,5,4,3,6,6,5,3,4,8,4,8,6,6,5,6,7,9,6,14,14,10,5,8,4,6,12,7,8,10,12,11,6,8,12,6,5,9,4,4,3,3,3,7,8,6,5,5,5,2,2,4,2,4,3,5,2,1,4,1,3,0,0,1,0,3,4,447
Sat 31 Jul 2021,1,3,1,5,0,2,1,1,0,3,1,2,3,1,0,2,0,1,0,0,4,1,3,6,6,9,3,1,1,2,2,3,3,4,10,4,1,4,0,2,0,7,0,7,5,7,7,4,4,4,4,3,9,2,7,4,5,3,5,4,3,0,1,8,5,3,2,0,7,2,3,4,3,6,2,3,3,3,3,2,5,5,2,3,1,1,4,3,5,1,4,0,2,2,2,0,290
Sun 01 Aug 2021,1,1,3,0,0,3,3,0,0,1,1,1,0,1,1,1,0,1,1,0,3,0,1,3,0,1,3,3,5,0,1,2,1,1,3,1,4,3,0,2,8,1,5,5,0,4,3,2,3,1,2,9,6,4,1,3,7,7,1,4,3,3,2,1,0,1,2,1,0,5,1,2,3,3,4,7,4,1,1,4,2,3,3,1,1,0,0,3,4,1,0,1,3,2,2,0,206
Mon 02 Aug 2021,1,2,0,0,2,0,0,1,1,0,0,0,2,0,0,0,0,0,0,1,0,1,4,7,15,5,2,4,4,4,4,3,6,2,6,8,9,8,5,4,6,6,5,5,4,8,8,9,15,6,7,9,7,12,10,6,1,7,5,9,6,12,11,5,8,6,10,8,2,6,2,8,8,0,6,2,2,4,5,0,2,3,3,2,1,2,2,3,0,1,3,2,4,5,3,2,405
Tue 03 Aug 2021,1,1,1,1,1,0,1,1,1,4,1,0,3,1,0,4,3,1,1,2,0,2,5,7,16,4,2,5,8,3,7,1,3,10,6,4,6,7,5,11,5,4,8,7,6,6,8,5,10,14,10,10,4,8,5,7,7,8,9,9,16,5,11,8,4,4,4,4,5,5,3,1,4,4,3,6,3,5,5,1,2,0,2,2,6,4,2,1,0,0,1,2,5,3,1,1,423
Wed 04 Aug 2021,0,1,1,0,1,1,3,2,3,0,0,3,1,6,2,3,1,3,2,0,0,2,3,9,12,7,3,3,6,6,2,2,6,4,4,9,3,8,4,8,12,3,13,4,5,7,15,9,9,3,9,8,6,12,6,3,8,5,9,11,13,4,7,7,6,6,7,3,7,3,4,3,3,3,3,4,3,3,1,4,1,5,2,7,2,2,0,0,2,0,1,4,3,0,3,2,419
Thu 05 Aug 2021,1,0,3,0,1,1,1,2,1,0,0,0,0,0,1,2,0,1,0,1,2,2,1,12,14,5,2,4,6,3,3,3,3,3,7,9,6,5,6,7,2,9,8,6,8,7,5,9,7,10,8,10,9,6,8,5,7,3,8,11,11,7,2,10,4,6,4,3,5,1,10,2,2,12,6,6,4,1,7,4,2,3,3,2,3,6,6,0,2,3,1,2,3,0,1,2,410
Fri 06 Aug 2021,1,0,1,2,0,1,1,1,0,2,0,0,0,1,0,0,0,1,1,1,2,1,6,5,12,7,4,3,8,8,6,2,1,7,6,8,8,5,6,2,6,7,5,7,4,4,5,5,9,7,7,8,7,7,7,9,14,5,9,6,8,12,8,6,7,8,0,5,4,5,2,8,7,1,1,1,0,7,4,2,1,6,2,2,5,2,3,3,4,2,1,1,1,1,2,2,392
Sat 07 Aug 2021,1,0,4,0,1,1,0,0,2,0,0,1,1,0,0,4,1,3,2,0,1,1,3,11,5,6,2,5,5,3,2,3,3,1,4,2,1,2,1,2,1,4,0,1,2,3,3,2,5,6,6,2,5,3,8,4,7,3,8,3,3,1,0,1,1,3,3,6,2,4,3,1,1,1,0,1,5,3,2,2,2,3,3,8,1,2,0,0,1,0,2,0,1,6,2,1,235
Sun 08 Aug 2021,3,1,2,3,0,2,0,1,0,0,0,0,0,3,0,0,1,0,1,0,0,3,2,2,0,2,3,2,3,2,2,1,1,2,1,1,3,0,0,2,2,3,2,0,3,4,4,2,7,6,3,0,2,1,0,0,1,2,4,2,0,3,2,1,0,4,0,4,3,1,1,3,5,0,1,0,0,2,0,2,1,3,0,0,1,0,0,2,0,0,2,1,3,3,1,0,146
Mon 09 Aug 2021,1,1,0,1,1,1,2,0,0,0,1,0,2,0,0,4,2,0,0,1,0,1,3,10,6,7,3,3,3,3,3,0,4,2,3,6,4,6,5,7,5,7,5,7,9,5,6,7,8,10,13,7,11,6,8,5,5,7,4,5,19,10,14,11,3,10,8,7,6,8,4,4,7,4,2,3,1,3,2,2,2,2,1,2,3,1,1,3,1,4,1,2,3,0,0,2,392
Tue 10 Aug 2021,0,0,1,1,0,0,3,0,1,1,1,2,0,1,3,5,1,0,1,1,1,0,8,10,9,7,7,7,5,4,2,2,6,4,6,7,4,4,2,13,4,8,5,9,5,12,5,7,7,5,6,8,8,4,2,7,6,7,9,8,8,6,12,5,3,3,9,5,5,9,1,4,6,3,5,7,3,4,2,0,2,5,1,2,3,2,1,0,0,0,2,1,0,1,3,2,387
Wed 11 Aug 2021,0,1,0,0,2,1,1,1,0,2,0,0,0,2,0,4,0,0,3,1,1,1,4,7,13,6,4,3,4,3,1,10,5,3,5,7,6,9,4,9,6,11,7,7,7,10,9,6,9,7,8,4,6,7,4,3,4,4,7,6,10,10,4,5,8,5,2,4,6,2,3,4,1,3,4,2,7,6,1,4,1,5,5,0,0,1,0,3,0,6,0,1,0,1,3,1,373
Thu 12 Aug 2021,3,0,2,2,2,2,3,1,1,0,1,1,3,0,4,2,2,3,2,2,5,1,4,4,9,11,8,5,10,2,2,5,7,3,2,4,6,8,3,4,2,7,12,7,4,7,10,10,6,9,8,7,2,10,8,5,8,5,8,8,9,5,3,6,7,8,4,2,4,5,2,6,6,7,5,4,1,1,2,2,1,2,2,2,5,5,1,1,1,3,1,0,2,3,1,1,402
Fri 13 Aug 2021,1,0,0,0,3,2,0,0,2,0,1,0,5,2,3,1,1,1,1,2,1,2,3,3,12,10,7,4,7,1,4,2,2,3,8,7,5,3,6,5,9,6,6,3,5,11,12,5,6,13,3,5,4,9,9,7,2,8,5,10,10,4,11,8,4,3,2,7,2,2,4,2,1,1,1,4,1,0,4,5,2,3,5,2,5,2,4,2,1,3,1,5,5,7,8,6,395
Sat 14 Aug 2021,1,2,3,5,7,4,2,0,1,0,0,1,3,2,1,1,3,1,0,0,0,1,2,4,12,5,6,1,1,3,4,3,5,3,2,3,2,2,4,1,4,3,1,1,8,0,4,1,1,3,3,6,4,0,4,7,3,6,7,7,0,4,4,2,2,2,1,3,0,2,4,1,5,3,2,0,3,3,1,1,2,1,2,2,6,3,1,1,1,0,1,1,1,1,2,3,245
Sun 15 Aug 2021,4,1,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2,4,0,2,0,0,5,0,1,2,6,3,2,1,2,0,0,1,4,1,4,2,2,3,2,3,1,4,3,4,5,5,0,4,5,5,0,0,3,1,10,1,6,3,1,1,1,4,1,3,4,0,1,2,2,4,1,5,6,2,2,0,4,0,0,2,1,1,0,3,0,1,0,3,4,1,3,3,188
Mon 16 Aug 2021,0,2,1,1,1,3,0,0,2,0,1,1,0,3,2,1,1,0,1,0,0,0,4,4,13,7,5,7,7,3,2,5,3,3,2,3,6,6,4,6,7,7,5,11,3,15,8,6,6,1,11,7,7,9,5,5,2,3,3,14,17,13,11,7,5,5,6,6,4,5,4,4,6,2,3,0,5,1,1,2,3,6,0,2,3,3,2,1,0,1,3,1,5,1,4,1,388
Tue 17 Aug 2021,2,3,0,0,0,0,1,1,2,2,2,3,0,1,3,0,0,0,3,0,0,1,3,8,8,6,2,5,9,3,3,2,4,10,5,4,3,8,2,1,6,4,5,5,7,9,11,2,10,2,9,6,6,6,4,5,6,5,6,9,10,9,9,3,4,7,3,4,2,2,4,3,8,4,7,0,3,4,3,4,6,9,3,4,2,3,0,0,0,1,0,1,1,1,6,1,364
Wed 18 Aug 2021,1,0,1,3,0,0,1,2,2,0,2,1,1,0,1,0,2,1,0,1,1,0,3,9,7,5,3,4,7,4,1,0,5,5,5,4,10,7,6,3,5,5,10,7,7,7,9,15,8,12,12,5,8,11,7,8,5,6,10,14,18,14,9,6,4,2,7,5,4,5,4,1,5,3,6,4,2,4,2,2,2,2,2,2,4,2,2,2,3,2,0,0,0,4,3,2,418
Thu 19 Aug 2021,2,1,2,2,0,3,2,3,2,1,1,0,0,0,1,0,0,1,1,1,1,1,1,9,10,5,4,4,8,4,6,3,9,7,1,7,3,5,6,2,6,4,5,5,11,5,7,4,7,3,13,12,12,4,5,7,3,6,11,8,10,4,7,16,9,7,1,7,9,8,4,5,3,4,7,14,8,3,0,5,2,2,4,5,2,1,4,2,2,0,0,1,3,4,4,1,425
Fri 20 Aug 2021,2,1,3,3,0,0,1,0,2,1,3,2,1,0,3,2,2,0,0,2,1,1,4,13,10,3,4,6,6,5,4,1,7,4,5,7,8,3,4,5,4,2,8,8,11,8,10,14,6,7,6,10,6,3,3,5,8,4,12,12,12,15,6,7,7,3,5,3,6,2,6,0,2,3,3,0,1,3,3,2,4,7,3,0,2,0,2,3,1,1,0,1,4,5,1,1,400
Sat 21 Aug 2021,0,1,1,3,0,0,0,0,0,1,0,2,3,0,0,1,1,1,2,2,1,0,2,8,7,6,5,0,6,6,0,3,3,5,6,3,4,1,3,4,5,6,6,4,3,6,5,7,6,5,4,5,9,4,4,4,4,6,4,1,4,4,0,2,4,8,2,3,4,2,1,2,2,2,2,3,4,1,2,5,2,0,3,1,1,2,4,1,1,2,1,3,2,0,0,0,269
Sun 22 Aug 2021,1,2,2,4,2,1,0,1,2,0,0,0,4,0,0,0,0,3,0,1,3,0,2,2,4,1,1,2,7,4,1,2,1,0,0,3,2,1,4,3,0,1,3,1,3,1,2,0,6,2,1,5,1,4,5,5,0,3,1,5,2,2,3,1,3,3,3,5,0,3,5,1,0,2,4,2,1,3,2,3,2,3,0,5,1,0,1,0,2,0,0,0,4,2,2,4,189
Mon 23 Aug 2021,0,2,0,1,0,2,0,4,4,0,1,0,0,0,0,0,0,3,0,2,0,1,4,3,10,7,4,5,6,3,5,3,2,4,2,10,3,5,4,5,7,8,6,5,9,12,9,9,5,5,7,8,8,1,6,8,5,7,10,10,13,12,6,6,8,6,3,4,8,6,2,5,4,7,8,5,3,4,4,1,4,2,2,1,5,3,1,3,1,2,3,2,3,0,3,1,401
Tue 24 Aug 2021,3,1,0,1,0,0,2,1,2,1,5,1,3,1,0,0,2,3,0,2,3,1,5,7,8,6,6,5,1,2,4,6,3,4,7,8,3,5,5,6,3,9,10,4,6,4,10,7,11,10,8,9,8,7,3,10,12,6,3,15,11,9,8,5,4,2,8,4,6,5,5,7,5,2,6,4,7,2,0,0,2,3,6,2,1,4,0,3,0,4,2,0,1,0,0,1,407
Wed 25 Aug 2021,2,1,1,1,1,0,0,2,0,2,2,0,0,1,1,1,0,1,1,2,0,2,2,9,6,9,1,3,7,2,4,8,3,7,1,6,0,3,7,6,7,5,4,10,11,8,6,8,8,8,8,9,10,3,7,8,6,11,6,11,13,11,7,4,4,5,5,5,4,3,1,7,2,3,5,0,5,3,2,2,4,5,1,2,3,2,1,3,0,1,1,1,1,2,0,0,377
Thu 26 Aug 2021,2,3,1,0,1,1,3,0,2,2,0,0,0,0,0,0,0,0,0,1,1,0,5,4,9,9,4,2,9,5,2,2,3,6,8,3,8,6,7,7,8,4,10,13,9,9,8,3,5,6,6,7,9,9,11,9,1,7,10,6,8,11,7,9,9,4,3,2,1,11,4,1,4,3,5,9,6,5,4,6,2,1,3,1,3,3,4,2,1,1,3,4,1,3,3,0,413
Fri 27 Aug 2021,4,1,3,0,0,3,3,3,2,1,0,2,1,1,1,2,1,1,0,0,1,3,2,8,10,8,4,5,4,6,5,3,4,2,5,8,6,5,2,11,8,9,3,9,4,11,6,7,6,14,12,7,5,8,6,4,3,4,7,8,12,9,6,9,4,7,4,5,4,4,0,3,1,4,8,5,4,3,1,2,4,0,5,0,5,1,4,4,4,5,2,0,3,2,1,2,409
Sat 28 Aug 2021,2,2,0,2,0,4,1,1,2,2,1,4,0,3,0,2,0,2,5,1,1,0,1,9,6,5,2,5,2,5,2,3,1,2,1,1,3,1,4,4,4,1,4,3,5,4,2,6,5,4,9,4,4,6,1,7,6,7,4,7,5,3,0,5,3,4,3,4,2,0,0,2,1,0,0,0,1,1,3,1,0,1,5,3,1,3,1,3,0,3,1,2,1,3,0,2,252
Sun 29 Aug 2021,1,0,3,0,1,1,2,1,1,0,0,3,3,2,0,0,0,2,0,2,0,1,2,1,0,1,1,7,5,0,2,2,0,0,0,0,2,3,1,2,3,1,1,1,1,3,1,5,3,4,1,3,4,2,4,6,1,2,4,1,0,1,2,2,3,6,2,1,1,3,2,2,4,1,0,1,2,3,2,2,1,1,3,3,0,2,3,1,1,0,2,1,4,2,5,2,174
Mon 30 Aug 2021,0,2,0,2,1,0,0,1,1,0,3,1,0,0,1,1,1,0,1,1,0,3,1,1,0,2,1,0,4,1,4,0,1,0,3,2,1,1,3,2,2,1,3,0,3,4,1,3,2,3,2,1,4,2,1,1,5,5,3,3,3,4,8,2,6,6,2,0,2,3,5,0,0,3,1,2,0,2,1,1,1,0,2,1,3,3,1,0,3,1,5,3,3,1,0,0,173
Tue 31 Aug 2021,1,1,0,1,1,1,1,0,0,1,1,4,0,0,0,3,0,0,0,0,3,0,2,9,9,8,2,4,4,1,4,3,7,3,5,6,5,8,11,8,3,4,6,9,3,9,10,10,9,11,14,11,4,4,4,5,7,3,12,15,18,10,8,0,7,4,3,7,5,5,4,3,4,4,4,4,3,3,4,1,4,1,5,5,2,4,1,2,1,1,2,0,1,2,2,4,408
